date,document_count,unique_topics,unique_languages,sentiment,date_str
2025-03-20,99,46,5,negativo,2025-03-20
2025-03-20,153,29,15,positivo,2025-03-20
2025-03-21,86,36,3,negativo,2025-03-21
2025-03-21,112,25,8,positivo,2025-03-21
2025-03-21,369,117,6,neutro,2025-03-21
2025-03-22,101,37,5,negativo,2025-03-22
2025-03-22,386,121,5,neutro,2025-03-22
2025-03-22,333,50,9,positivo,2025-03-22
2025-03-23,406,130,8,neutro,2025-03-23
2025-03-23,2115,76,11,positivo,2025-03-23
2025-03-23,207,69,6,negativo,2025-03-23
2025-03-24,384,126,6,neutro,2025-03-24
2025-03-24,1146,68,10,positivo,2025-03-24
2025-03-24,170,57,5,negativo,2025-03-24
2025-03-25,379,126,6,neutro,2025-03-25
2025-03-25,170,32,14,positivo,2025-03-25
2025-03-25,123,45,6,negativo,2025-03-25
2025-03-26,418,124,6,neutro,2025-03-26
2025-03-26,192,30,11,positivo,2025-03-26
2025-03-26,129,48,5,negativo,2025-03-26
2025-03-27,89,31,4,negativo,2025-03-27
2025-03-27,151,28,10,positivo,2025-03-27
2025-03-27,358,128,5,neutro,2025-03-27
2025-03-28,111,44,8,negativo,2025-03-28
2025-03-28,146,32,12,positivo,2025-03-28
2025-03-28,416,122,7,neutro,2025-03-28
2025-03-29,99,39,5,negativo,2025-03-29
2025-03-29,167,30,14,positivo,2025-03-29
2025-03-29,385,121,4,neutro,2025-03-29
2025-03-30,416,125,6,neutro,2025-03-30
2025-03-30,140,47,6,negativo,2025-03-30
2025-03-30,127,27,11,positivo,2025-03-30
2025-03-31,185,35,12,positivo,2025-03-31
2025-03-31,370,127,11,neutro,2025-03-31
2025-03-31,219,66,9,negativo,2025-03-31
2025-04-01,394,128,10,neutro,2025-04-01
2025-04-01,117,26,13,positivo,2025-04-01
2025-04-01,139,43,4,negativo,2025-04-01
2025-04-02,123,46,6,negativo,2025-04-02
2025-04-02,408,127,6,neutro,2025-04-02
2025-04-02,85,24,12,positivo,2025-04-02
2025-04-03,116,45,4,negativo,2025-04-03
2025-04-03,391,127,8,neutro,2025-04-03
2025-04-03,80,25,14,positivo,2025-04-03
2025-04-04,411,130,9,neutro,2025-04-04
2025-04-04,90,26,12,positivo,2025-04-04
2025-04-04,108,49,7,negativo,2025-04-04
2025-04-05,363,129,6,neutro,2025-04-05
2025-04-05,117,40,3,negativo,2025-04-05
2025-04-05,95,27,14,positivo,2025-04-05
2025-04-06,384,124,7,neutro,2025-04-06
2025-04-06,116,28,13,positivo,2025-04-06
2025-04-06,127,56,5,negativo,2025-04-06
2025-04-07,114,24,17,positivo,2025-04-07
2025-04-07,387,127,7,neutro,2025-04-07
2025-04-07,156,57,8,negativo,2025-04-07
2025-04-08,97,28,13,positivo,2025-04-08
2025-04-08,365,125,7,neutro,2025-04-08
2025-04-08,129,37,6,negativo,2025-04-08
2025-04-09,380,129,6,neutro,2025-04-09
2025-04-09,126,43,7,negativo,2025-04-09
2025-04-09,81,24,11,positivo,2025-04-09
2025-04-10,91,19,13,positivo,2025-04-10
2025-04-10,93,32,4,negativo,2025-04-10
2025-04-10,379,133,7,neutro,2025-04-10
2025-04-11,360,122,6,neutro,2025-04-11
2025-04-11,88,25,9,positivo,2025-04-11
2025-04-11,123,54,9,negativo,2025-04-11
2025-04-12,103,38,7,negativo,2025-04-12
2025-04-12,403,126,5,neutro,2025-04-12
2025-04-12,79,19,11,positivo,2025-04-12
2025-04-13,388,122,8,neutro,2025-04-13
2025-04-13,129,48,4,negativo,2025-04-13
2025-04-13,98,22,11,positivo,2025-04-13
2025-04-14,411,126,7,neutro,2025-04-14
2025-04-14,84,22,12,positivo,2025-04-14
2025-04-14,144,51,6,negativo,2025-04-14
2025-04-15,90,21,9,positivo,2025-04-15
2025-04-15,369,120,5,neutro,2025-04-15
2025-04-15,124,49,7,negativo,2025-04-15
2025-04-16,101,24,9,positivo,2025-04-16
2025-04-16,397,130,7,neutro,2025-04-16
2025-04-16,166,53,7,negativo,2025-04-16
2025-04-17,154,55,8,negativo,2025-04-17
2025-04-17,113,26,9,positivo,2025-04-17
2025-04-17,368,127,7,neutro,2025-04-17
2025-04-18,389,128,6,neutro,2025-04-18
2025-04-18,105,25,15,positivo,2025-04-18
2025-04-18,147,47,4,negativo,2025-04-18
2025-04-19,349,118,4,neutro,2025-04-19
2025-04-19,169,64,6,negativo,2025-04-19
2025-04-19,108,26,9,positivo,2025-04-19
2025-04-20,415,129,5,neutro,2025-04-20
2025-04-20,112,27,12,positivo,2025-04-20
2025-04-20,176,56,6,negativo,2025-04-20
2025-04-21,210,62,4,negativo,2025-04-21
2025-04-21,115,27,8,positivo,2025-04-21
2025-04-21,373,123,7,neutro,2025-04-21
2025-04-22,411,128,9,neutro,2025-04-22
2025-04-22,343,47,11,positivo,2025-04-22
2025-04-22,196,60,7,negativo,2025-04-22
2025-04-23,219,73,8,negativo,2025-04-23
2025-04-23,426,128,6,neutro,2025-04-23
2025-04-23,2669,81,14,positivo,2025-04-23
2025-04-24,365,123,6,neutro,2025-04-24
2025-04-24,1129,66,10,positivo,2025-04-24
2025-04-24,170,63,4,negativo,2025-04-24
2025-04-25,396,130,7,neutro,2025-04-25
2025-04-25,158,59,6,negativo,2025-04-25
2025-04-25,124,30,12,positivo,2025-04-25
2025-04-26,177,71,6,negativo,2025-04-26
2025-04-26,146,29,11,positivo,2025-04-26
2025-04-26,367,126,7,neutro,2025-04-26
2025-04-27,391,126,9,neutro,2025-04-27
2025-04-27,187,63,9,negativo,2025-04-27
2025-04-27,131,31,12,positivo,2025-04-27
2025-04-28,88,24,9,positivo,2025-04-28
2025-04-28,165,62,7,negativo,2025-04-28
2025-04-28,374,119,7,neutro,2025-04-28
2025-04-29,155,58,6,negativo,2025-04-29
2025-04-29,112,26,10,positivo,2025-04-29
2025-04-29,364,123,10,neutro,2025-04-29
2025-04-30,415,135,8,neutro,2025-04-30
2025-04-30,102,43,5,negativo,2025-04-30
2025-04-30,101,24,9,positivo,2025-04-30
2025-05-01,133,55,6,negativo,2025-05-01
2025-05-01,86,25,10,positivo,2025-05-01
2025-05-01,384,125,7,neutro,2025-05-01
2025-05-02,151,47,10,negativo,2025-05-02
2025-05-02,107,29,9,positivo,2025-05-02
2025-05-02,371,123,9,neutro,2025-05-02
2025-05-03,127,31,13,positivo,2025-05-03
2025-05-03,381,126,7,neutro,2025-05-03
2025-05-03,154,56,7,negativo,2025-05-03
2025-05-04,415,134,9,neutro,2025-05-04
2025-05-04,191,72,7,negativo,2025-05-04
2025-05-04,140,30,11,positivo,2025-05-04
2025-05-05,384,122,9,neutro,2025-05-05
2025-05-05,193,71,9,negativo,2025-05-05
2025-05-05,126,24,18,positivo,2025-05-05
2025-05-06,386,125,8,neutro,2025-05-06
2025-05-06,133,54,8,negativo,2025-05-06
2025-05-06,106,24,11,positivo,2025-05-06
2025-05-07,107,40,8,negativo,2025-05-07
2025-05-07,101,25,9,positivo,2025-05-07
2025-05-07,397,124,7,neutro,2025-05-07
2025-05-08,138,48,6,negativo,2025-05-08
2025-05-08,358,120,7,neutro,2025-05-08
2025-05-08,81,25,9,positivo,2025-05-08
2025-05-09,115,50,5,negativo,2025-05-09
2025-05-09,412,128,5,neutro,2025-05-09
2025-05-09,111,29,10,positivo,2025-05-09
2025-05-10,93,36,7,negativo,2025-05-10
2025-05-10,131,28,10,positivo,2025-05-10
2025-05-10,399,138,7,neutro,2025-05-10
2025-05-11,349,120,6,neutro,2025-05-11
2025-05-11,159,48,10,negativo,2025-05-11
2025-05-11,113,28,12,positivo,2025-05-11
2025-05-12,140,51,5,negativo,2025-05-12
2025-05-12,401,123,5,neutro,2025-05-12
2025-05-12,119,30,11,positivo,2025-05-12
2025-05-13,370,121,6,neutro,2025-05-13
2025-05-13,138,51,7,negativo,2025-05-13
2025-05-13,124,29,9,positivo,2025-05-13
2025-05-14,399,129,7,neutro,2025-05-14
2025-05-14,109,26,12,positivo,2025-05-14
2025-05-14,126,51,6,negativo,2025-05-14
2025-05-15,354,124,5,neutro,2025-05-15
2025-05-15,120,45,7,negativo,2025-05-15
2025-05-15,111,27,10,positivo,2025-05-15
2025-05-16,368,125,6,neutro,2025-05-16
2025-05-16,107,21,12,positivo,2025-05-16
2025-05-16,107,38,5,negativo,2025-05-16
2025-05-17,387,130,7,neutro,2025-05-17
2025-05-17,115,30,11,positivo,2025-05-17
2025-05-17,99,27,3,negativo,2025-05-17
2025-05-18,128,42,12,negativo,2025-05-18
2025-05-18,372,123,6,neutro,2025-05-18
2025-05-18,126,32,13,positivo,2025-05-18
2025-05-19,148,55,5,negativo,2025-05-19
2025-05-19,420,128,7,neutro,2025-05-19
2025-05-19,112,27,13,positivo,2025-05-19
2025-05-20,125,29,10,positivo,2025-05-20
2025-05-20,126,48,5,negativo,2025-05-20
2025-05-20,387,132,8,neutro,2025-05-20
2025-05-21,115,42,5,negativo,2025-05-21
2025-05-21,117,27,10,positivo,2025-05-21
2025-05-21,383,123,7,neutro,2025-05-21
2025-05-22,323,56,8,positivo,2025-05-22
2025-05-22,379,123,7,neutro,2025-05-22
2025-05-22,137,43,6,negativo,2025-05-22
2025-05-23,2453,82,15,positivo,2025-05-23
2025-05-23,418,130,10,neutro,2025-05-23
2025-05-23,207,57,5,negativo,2025-05-23
2025-05-24,399,128,8,neutro,2025-05-24
2025-05-24,187,66,7,negativo,2025-05-24
2025-05-24,1154,74,11,positivo,2025-05-24
2025-05-25,135,33,14,positivo,2025-05-25
2025-05-25,418,126,6,neutro,2025-05-25
2025-05-25,117,48,5,negativo,2025-05-25
2025-05-26,100,34,10,positivo,2025-05-26
2025-05-26,382,135,5,neutro,2025-05-26
2025-05-26,156,57,6,negativo,2025-05-26
2025-05-27,380,127,8,neutro,2025-05-27
2025-05-27,128,29,11,positivo,2025-05-27
2025-05-27,125,44,5,negativo,2025-05-27
2025-05-28,100,28,13,positivo,2025-05-28
2025-05-28,360,115,9,neutro,2025-05-28
2025-05-28,113,43,7,negativo,2025-05-28
2025-05-29,356,121,6,neutro,2025-05-29
2025-05-29,145,54,10,negativo,2025-05-29
2025-05-29,106,24,8,positivo,2025-05-29
2025-05-30,418,132,7,neutro,2025-05-30
2025-05-30,135,50,7,negativo,2025-05-30
2025-05-30,94,27,8,positivo,2025-05-30
2025-05-31,111,28,11,positivo,2025-05-31
2025-05-31,140,54,6,negativo,2025-05-31
2025-05-31,319,119,6,neutro,2025-05-31
2025-06-01,136,49,6,negativo,2025-06-01
2025-06-01,363,123,7,neutro,2025-06-01
2025-06-01,99,26,13,positivo,2025-06-01
2025-06-02,410,131,4,neutro,2025-06-02
2025-06-02,115,27,10,positivo,2025-06-02
2025-06-02,141,55,6,negativo,2025-06-02
2025-06-03,380,130,10,neutro,2025-06-03
2025-06-03,123,29,11,positivo,2025-06-03
2025-06-03,137,48,5,negativo,2025-06-03
2025-06-04,118,30,14,positivo,2025-06-04
2025-06-04,412,125,7,neutro,2025-06-04
2025-06-04,130,50,6,negativo,2025-06-04
2025-06-05,142,45,6,negativo,2025-06-05
2025-06-05,405,129,6,neutro,2025-06-05
2025-06-05,128,28,10,positivo,2025-06-05
2025-06-06,114,44,7,negativo,2025-06-06
2025-06-06,348,119,6,neutro,2025-06-06
2025-06-06,97,25,13,positivo,2025-06-06
2025-06-07,94,31,3,negativo,2025-06-07
2025-06-07,405,119,5,neutro,2025-06-07
2025-06-07,94,25,16,positivo,2025-06-07
2025-06-08,378,128,8,neutro,2025-06-08
2025-06-08,118,29,9,positivo,2025-06-08
2025-06-08,109,43,3,negativo,2025-06-08
2025-06-09,149,34,17,positivo,2025-06-09
2025-06-09,155,58,7,negativo,2025-06-09
2025-06-09,386,124,6,neutro,2025-06-09
2025-06-10,117,23,8,positivo,2025-06-10
2025-06-10,117,39,4,negativo,2025-06-10
2025-06-10,370,128,11,neutro,2025-06-10
2025-06-11,106,28,11,positivo,2025-06-11
2025-06-11,378,120,7,neutro,2025-06-11
2025-06-11,121,49,6,negativo,2025-06-11
2025-06-12,379,127,5,neutro,2025-06-12
2025-06-12,108,27,13,positivo,2025-06-12
2025-06-12,132,58,4,negativo,2025-06-12
2025-06-13,363,124,5,neutro,2025-06-13
2025-06-13,111,28,10,positivo,2025-06-13
2025-06-13,110,47,5,negativo,2025-06-13
2025-06-14,402,128,5,neutro,2025-06-14
2025-06-14,96,24,8,positivo,2025-06-14
2025-06-14,141,51,7,negativo,2025-06-14
2025-06-15,77,23,11,positivo,2025-06-15
2025-06-15,112,45,5,negativo,2025-06-15
2025-06-15,395,125,7,neutro,2025-06-15
2025-06-16,141,52,6,negativo,2025-06-16
2025-06-16,392,125,5,neutro,2025-06-16
2025-06-16,103,30,11,positivo,2025-06-16
2025-06-17,127,51,5,negativo,2025-06-17
2025-06-17,384,118,9,neutro,2025-06-17
2025-06-17,100,23,14,positivo,2025-06-17
2025-06-18,388,125,8,neutro,2025-06-18
2025-06-18,116,27,13,positivo,2025-06-18
2025-06-18,144,53,5,negativo,2025-06-18
2025-06-19,108,24,9,positivo,2025-06-19
2025-06-19,115,51,8,negativo,2025-06-19
2025-06-19,403,128,8,neutro,2025-06-19
2025-06-20,109,29,9,positivo,2025-06-20
2025-06-20,115,43,3,negativo,2025-06-20
2025-06-20,394,126,9,neutro,2025-06-20
2025-06-21,99,41,3,negativo,2025-06-21
2025-06-21,385,130,6,neutro,2025-06-21
2025-06-21,91,25,11,positivo,2025-06-21
2025-06-22,400,124,8,neutro,2025-06-22
2025-06-22,329,60,8,positivo,2025-06-22
2025-06-22,159,48,5,negativo,2025-06-22
2025-06-23,372,127,6,neutro,2025-06-23
2025-06-23,2138,78,12,positivo,2025-06-23
2025-06-23,188,59,8,negativo,2025-06-23
2025-06-24,415,126,7,neutro,2025-06-24
2025-06-24,179,65,8,negativo,2025-06-24
2025-06-24,961,67,10,positivo,2025-06-24
2025-06-25,109,39,4,negativo,2025-06-25
2025-06-25,388,122,7,neutro,2025-06-25
2025-06-25,117,30,13,positivo,2025-06-25
2025-06-26,99,33,4,negativo,2025-06-26
2025-06-26,422,127,8,neutro,2025-06-26
2025-06-26,89,26,9,positivo,2025-06-26
2025-06-27,402,130,8,neutro,2025-06-27
2025-06-27,151,55,5,negativo,2025-06-27
2025-06-27,95,29,11,positivo,2025-06-27
2025-06-28,104,24,15,positivo,2025-06-28
2025-06-28,143,53,4,negativo,2025-06-28
2025-06-28,345,126,6,neutro,2025-06-28
2025-06-29,137,52,7,negativo,2025-06-29
2025-06-29,402,127,8,neutro,2025-06-29
2025-06-29,153,35,12,positivo,2025-06-29
2025-06-30,109,25,12,positivo,2025-06-30
2025-06-30,144,53,6,negativo,2025-06-30
2025-06-30,364,123,7,neutro,2025-06-30
2025-07-01,100,27,8,positivo,2025-07-01
2025-07-01,112,46,5,negativo,2025-07-01
2025-07-01,409,130,7,neutro,2025-07-01
2025-07-02,19,10,6,neutro,2025-07-02
2025-07-02,78,20,11,positivo,2025-07-02
2025-07-02,121,42,5,negativo,2025-07-02
2025-07-03,151,46,8,negativo,2025-07-03
2025-07-03,23,11,7,neutro,2025-07-03
2025-07-03,104,28,12,positivo,2025-07-03
2025-07-04,107,26,10,positivo,2025-07-04
2025-07-04,163,47,4,negativo,2025-07-04
2025-07-04,17,11,5,neutro,2025-07-04
2025-07-05,111,44,4,negativo,2025-07-05
2025-07-05,101,20,15,positivo,2025-07-05
2025-07-05,23,12,5,neutro,2025-07-05
2025-07-06,165,46,6,negativo,2025-07-06
2025-07-06,114,30,14,positivo,2025-07-06
2025-07-06,32,13,6,neutro,2025-07-06
2025-07-07,169,61,8,negativo,2025-07-07
2025-07-07,137,24,14,positivo,2025-07-07
2025-07-07,41,11,5,neutro,2025-07-07
2025-07-08,28,13,5,neutro,2025-07-08
2025-07-08,199,64,6,negativo,2025-07-08
2025-07-08,91,25,10,positivo,2025-07-08
2025-07-09,113,44,5,negativo,2025-07-09
2025-07-09,28,10,5,neutro,2025-07-09
2025-07-09,95,26,13,positivo,2025-07-09
2025-07-10,172,52,5,negativo,2025-07-10
2025-07-10,30,7,4,neutro,2025-07-10
2025-07-10,99,28,8,positivo,2025-07-10
2025-07-11,45,14,5,neutro,2025-07-11
2025-07-11,119,29,9,positivo,2025-07-11
2025-07-11,183,64,4,negativo,2025-07-11
2025-07-12,135,53,7,negativo,2025-07-12
2025-07-12,115,19,7,neutro,2025-07-12
2025-07-12,114,23,10,positivo,2025-07-12
2025-07-13,16,9,6,neutro,2025-07-13
2025-07-13,166,53,6,negativo,2025-07-13
2025-07-13,117,28,11,positivo,2025-07-13
2025-07-14,40,15,5,neutro,2025-07-14
2025-07-14,205,66,8,negativo,2025-07-14
2025-07-14,141,31,11,positivo,2025-07-14
2025-07-15,167,61,4,negativo,2025-07-15
2025-07-15,20,10,3,neutro,2025-07-15
2025-07-15,110,27,11,positivo,2025-07-15
2025-07-16,46,11,4,neutro,2025-07-16
2025-07-16,131,27,12,positivo,2025-07-16
2025-07-16,183,50,5,negativo,2025-07-16
2025-07-17,46,14,6,neutro,2025-07-17
2025-07-17,180,54,7,negativo,2025-07-17
2025-07-17,96,21,13,positivo,2025-07-17
2025-07-18,33,15,6,neutro,2025-07-18
2025-07-18,200,65,7,negativo,2025-07-18
2025-07-18,110,24,15,positivo,2025-07-18
2025-07-19,43,9,4,neutro,2025-07-19
2025-07-19,215,62,6,negativo,2025-07-19
2025-07-19,93,23,9,positivo,2025-07-19
2025-07-20,38,13,6,neutro,2025-07-20
2025-07-20,194,60,6,negativo,2025-07-20
2025-07-20,120,29,13,positivo,2025-07-20
2025-07-21,30,14,7,neutro,2025-07-21
2025-07-21,217,60,5,negativo,2025-07-21
2025-07-21,127,28,13,positivo,2025-07-21
2025-07-22,21,9,5,neutro,2025-07-22
2025-07-22,256,46,8,positivo,2025-07-22
2025-07-22,244,66,5,negativo,2025-07-22
2025-07-23,197,47,7,negativo,2025-07-23
2025-07-23,2154,78,7,positivo,2025-07-23
2025-07-23,28,11,3,neutro,2025-07-23
2025-07-24,290,76,8,negativo,2025-07-24
2025-07-24,64,20,6,neutro,2025-07-24
2025-07-24,993,65,11,positivo,2025-07-24
2025-07-25,109,24,14,positivo,2025-07-25
2025-07-25,44,13,4,neutro,2025-07-25
2025-07-25,246,67,4,negativo,2025-07-25
2025-07-26,24,11,7,neutro,2025-07-26
2025-07-26,247,70,6,negativo,2025-07-26
2025-07-26,103,19,14,positivo,2025-07-26
2025-07-27,253,73,4,negativo,2025-07-27
2025-07-27,130,27,12,positivo,2025-07-27
2025-07-27,32,14,6,neutro,2025-07-27
2025-07-28,37,18,5,neutro,2025-07-28
2025-07-28,225,62,6,negativo,2025-07-28
2025-07-28,123,23,13,positivo,2025-07-28
2025-07-29,160,42,3,negativo,2025-07-29
2025-07-29,28,12,3,neutro,2025-07-29
2025-07-29,91,23,6,positivo,2025-07-29
2025-07-30,198,61,6,negativo,2025-07-30
2025-07-30,53,15,8,neutro,2025-07-30
2025-07-30,112,25,13,positivo,2025-07-30
2025-07-31,88,24,10,positivo,2025-07-31
2025-07-31,204,62,4,negativo,2025-07-31
2025-07-31,75,14,7,neutro,2025-07-31
2025-08-01,76,21,6,neutro,2025-08-01
2025-08-01,217,66,6,negativo,2025-08-01
2025-08-01,90,22,11,positivo,2025-08-01
2025-08-02,49,12,5,neutro,2025-08-02
2025-08-02,213,57,4,negativo,2025-08-02
2025-08-02,89,24,9,positivo,2025-08-02
2025-08-03,123,25,11,positivo,2025-08-03
2025-08-03,260,68,3,negativo,2025-08-03
2025-08-03,101,18,8,neutro,2025-08-03
2025-08-04,269,69,4,negativo,2025-08-04
2025-08-04,126,27,9,positivo,2025-08-04
2025-08-04,76,20,6,neutro,2025-08-04
2025-08-05,80,19,10,positivo,2025-08-05
2025-08-05,239,69,5,negativo,2025-08-05
2025-08-05,60,19,5,neutro,2025-08-05
2025-08-06,250,59,5,negativo,2025-08-06
2025-08-06,60,17,5,neutro,2025-08-06
2025-08-06,106,23,9,positivo,2025-08-06
2025-08-07,129,23,8,positivo,2025-08-07
2025-08-07,332,61,5,negativo,2025-08-07
2025-08-07,101,30,4,neutro,2025-08-07
2025-08-08,177,35,5,neutro,2025-08-08
2025-08-08,528,86,2,negativo,2025-08-08
2025-08-08,247,29,6,positivo,2025-08-08
2025-08-09,1343,88,6,negativo,2025-08-09
2025-08-09,402,35,6,positivo,2025-08-09
2025-08-09,544,44,4,neutro,2025-08-09
2025-08-10,319,32,4,neutro,2025-08-10
2025-08-10,181,26,7,positivo,2025-08-10
2025-08-10,770,79,4,negativo,2025-08-10
2025-08-11,5,3,3,neutro,2025-08-11
2025-08-11,32,19,1,negativo,2025-08-11
2025-08-11,13,4,6,positivo,2025-08-11
2025-08-12,3,3,2,neutro,2025-08-12
2025-08-12,47,22,4,negativo,2025-08-12
2025-08-12,9,4,2,positivo,2025-08-12
2025-08-13,10,2,2,positivo,2025-08-13
2025-08-13,31,13,5,negativo,2025-08-13
2025-08-13,1,1,1,neutro,2025-08-13
2025-08-14,4,3,3,neutro,2025-08-14
2025-08-14,17,3,3,positivo,2025-08-14
2025-08-14,13,8,3,negativo,2025-08-14
2025-08-15,2,2,2,neutro,2025-08-15
2025-08-15,6,4,1,negativo,2025-08-15
2025-08-15,14,2,5,positivo,2025-08-15
2025-08-16,10,2,3,positivo,2025-08-16
2025-08-16,1,1,1,neutro,2025-08-16
2025-08-16,8,6,3,negativo,2025-08-16
2025-08-17,5,3,3,neutro,2025-08-17
2025-08-17,6,3,4,negativo,2025-08-17
2025-08-17,15,2,5,positivo,2025-08-17
2025-08-18,2,2,2,neutro,2025-08-18
2025-08-18,7,5,6,negativo,2025-08-18
2025-08-18,11,2,2,positivo,2025-08-18
2025-08-19,10,2,4,positivo,2025-08-19
2025-08-19,3,3,2,negativo,2025-08-19
2025-08-19,2,2,2,neutro,2025-08-19
2025-08-20,7,3,1,positivo,2025-08-20
2025-08-20,1,1,1,negativo,2025-08-20
2025-08-20,1,1,1,neutro,2025-08-20
2025-08-21,2,1,2,positivo,2025-08-21
2025-08-21,5,4,5,neutro,2025-08-21
2025-08-22,11,5,2,negativo,2025-08-22
2025-08-22,84,19,2,positivo,2025-08-22
2025-08-23,1540,74,5,positivo,2025-08-23
2025-08-23,50,20,2,negativo,2025-08-23
2025-08-23,12,5,2,neutro,2025-08-23
2025-08-24,637,58,2,positivo,2025-08-24
2025-08-24,14,8,2,negativo,2025-08-24
2025-08-24,2,1,1,neutro,2025-08-24
2025-08-25,1,1,1,negativo,2025-08-25
2025-08-26,1,1,1,positivo,2025-08-26
2025-08-26,1,1,1,negativo,2025-08-26
2025-08-27,2,1,1,positivo,2025-08-27
2025-08-27,1,1,1,neutro,2025-08-27
2025-08-27,2,2,1,negativo,2025-08-27
2025-08-28,1,1,1,positivo,2025-08-28
2025-08-30,1,1,1,positivo,2025-08-30
2025-09-03,3,2,2,positivo,2025-09-03
2025-09-04,4,2,2,positivo,2025-09-04
2025-09-05,3,3,2,positivo,2025-09-05
2025-09-06,4,3,3,positivo,2025-09-06
2025-09-07,2,2,2,positivo,2025-09-07
2025-09-09,1,1,1,positivo,2025-09-09
2025-09-10,1,1,1,positivo,2025-09-10
2025-09-11,3,3,2,positivo,2025-09-11
2025-09-12,5,2,2,positivo,2025-09-12
2025-09-13,5,3,4,positivo,2025-09-13
2025-09-14,1,1,1,positivo,2025-09-14
2025-09-17,1,1,1,positivo,2025-09-17
2025-09-18,3,2,3,positivo,2025-09-18
2025-09-19,1,1,1,positivo,2025-09-19
2025-09-20,3,3,2,positivo,2025-09-20
2025-09-21,1,1,1,positivo,2025-09-21
2025-09-22,1,1,1,positivo,2025-09-22
2025-09-23,2,2,2,positivo,2025-09-23
2025-09-24,1,1,1,positivo,2025-09-24
2025-09-25,2,2,1,positivo,2025-09-25
2025-09-26,4,3,4,positivo,2025-09-26
2025-09-27,4,4,3,positivo,2025-09-27
2025-09-28,2,2,2,positivo,2025-09-28
2025-09-30,2,1,2,positivo,2025-09-30
2025-10-01,2,2,2,positivo,2025-10-01
2025-10-02,1,1,1,positivo,2025-10-02
2025-10-03,1,1,1,positivo,2025-10-03
2025-10-03,1,1,1,negativo,2025-10-03
2025-10-04,9,4,7,positivo,2025-10-04
2025-10-05,1,1,1,positivo,2025-10-05
2025-10-06,1,1,1,positivo,2025-10-06
2025-10-08,2,2,2,positivo,2025-10-08
2025-10-09,2,2,2,positivo,2025-10-09
2025-10-10,1,1,1,positivo,2025-10-10
2025-10-11,3,2,2,positivo,2025-10-11
2025-10-12,2,2,2,positivo,2025-10-12
2025-10-13,1,1,1,negativo,2025-10-13
2025-10-14,2,1,1,positivo,2025-10-14
2025-10-15,3,2,2,positivo,2025-10-15
2025-10-16,4,3,3,positivo,2025-10-16
2025-10-17,1,1,1,positivo,2025-10-17
2025-10-18,4,2,4,positivo,2025-10-18
2025-10-19,2,2,2,positivo,2025-10-19
2025-10-21,2,2,1,positivo,2025-10-21
2025-10-22,2,2,2,positivo,2025-10-22
2025-10-23,4,3,3,positivo,2025-10-23
2025-10-24,3,3,3,positivo,2025-10-24
2025-10-25,8,5,6,positivo,2025-10-25
2025-10-26,4,4,3,positivo,2025-10-26
2025-10-27,1,1,1,positivo,2025-10-27
2025-10-28,2,1,1,positivo,2025-10-28
2025-10-29,3,2,2,positivo,2025-10-29
